Date,max_t,min_t,rain
2017-01-05,27.6,18.3,0.0
2017-01-06,28.9,23.4,0.0
2017-01-07,25.9,19.5,0.0
2017-01-08,34.1,19.7,0.0
2017-01-09,34.4,19.4,0.0
2017-01-10,30.7,17.9,0.0
2017-01-11,32.4,20.9,0.0
2017-01-12,30.5,17.2,3.3
2017-01-13,24.9,18.0,4.2
2017-01-14,32.1,20.2,0.8
2017-01-15,30.2,19.2,0.0
2017-01-16,28.7,20.6,2.2
2017-01-17,30.6,19.8,1.9
2017-01-18,31.0,19.7,0.0
2017-01-19,27.6,16.8,0.0
2017-01-20,26.3,17.9,0.8
2017-01-21,27.2,19.6,2.6
2017-01-22,28.1,17.9,0.0
2017-01-23,27.6,18.4,2.2
2017-01-24,34.0,19.2,0.0
2017-01-25,30.6,21.3,0.0
2017-01-26,29.8,20.5,0.0
2017-01-27,28.1,17.7,1.1
2017-01-28,31.4,22.5,0.0
2017-01-29,27.4,21.5,0.0
2017-01-30,34.5,18.7,0.0
2017-01-31,31.1,19.1,1.6
2017-02-01,28.9,19.1,0.0
2017-02-02,32.7,19.9,0.0
2017-02-03,24.8,17.9,0.0
2017-02-04,29.5,17.9,4.2
2017-02-05,24.1,21.1,0.0
2017-02-06,33.2,16.4,0.0
2017-02-07,35.3,17.0,0.0
2017-02-08,29.6,20.1,0.0
2017-02-09,30.7,17.8,0.0
2017-02-10,35.3,20.6,0.0
2017-02-11,26.2,19.3,7.7
2017-02-12,26.1,17.3,0.0
2017-02-13,26.8,18.3,0.0
2017-02-14,28.2,19.0,0.0
2017-02-15,29.5,14.5,10.1
2017-02-16,31.5,19.6,0.0
2017-02-17,29.7,16.4,0.0
2017-02-18,25.6,17.7,0.0
2017-02-19,28.1,16.4,0.0
2017-02-20,26.1,16.8,0.0
2017-02-21,30.3,14.4,0.6
2017-02-22,31.0,20.5,1.8
2017-02-23,34.4,20.7,0.0
2017-02-24,27.4,20.0,0.0
2017-02-25,27.5,16.1,0.0
2017-02-26,26.9,20.2,0.0
2017-02-27,24.7,18.1,0.0
2017-02-28,27.1,17.7,0.0
2017-03-01,33.5,19.0,7.4
2017-03-02,28.3,16.9,0.0
2017-03-03,27.2,20.6,0.0
2017-03-04,29.2,17.5,0.0
2017-03-05,28.8,24.2,0.0
2017-03-06,29.2,13.7,0.0
2017-03-07,23.4,17.4,13.4
2017-03-08,29.1,20.7,0.0
2017-03-09,30.1,16.9,0.0
2017-03-10,30.4,15.8,0.0
2017-03-11,26.8,21.8,0.0
2017-03-12,34.9,16.8,0.0
2017-03-13,29.1,15.8,0.0
2017-03-14,31.3,18.9,0.0
2017-03-15,30.8,18.0,0.0
2017-03-16,29.2,16.7,0.0
2017-03-17,20.7,16.3,0.0
2017-03-18,23.8,21.6,0.0
2017-03-19,31.4,17.1,0.0
2017-03-20,27.6,21.1,0.0
2017-03-21,25.2,16.7,0.0
2017-03-22,27.2,16.1,0.0
2017-03-23,26.6,14.3,0.0
2017-03-24,26.2,18.5,0.0
2017-03-25,27.1,16.3,0.0
2017-03-26,31.2,15.7,0.0
2017-03-27,29.7,17.0,0.0
2017-03-28,25.6,17.3,0.0
2017-03-29,26.8,17.6,0.0
2017-03-30,30.7,17.8,0.0
2017-03-31,26.1,17.4,0.0
2017-04-01,22.3,17.4,0.0
2017-04-02,22.8,18.0,0.0
2017-04-03,26.5,21.4,0.0
2017-04-04,22.7,17.7,0.0
2017-04-05,28.3,15.8,0.0
2017-04-06,27.7,15.8,6.4
2017-04-07,29.3,12.5,12.6
2017-04-08,18.8,16.6,10.2
2017-04-09,34.2,15.1,0.0
2017-04-10,22.6,16.0,2.1
2017-04-11,22.1,16.3,0.0
2017-04-12,26.7,13.9,0.0
2017-04-13,31.7,14.4,0.0
2017-04-14,28.5,15.5,0.0
2017-04-15,21.4,14.0,0.0
2017-04-16,24.4,15.4,0.0
2017-04-17,32.4,16.6,3.8
2017-04-18,27.8,11.5,0.0
2017-04-19,25.0,16.1,0.0
2017-04-20,22.2,16.2,7.5
2017-04-21,20.9,13.6,0.0
2017-04-22,25.6,11.4,4.0
2017-04-23,13.9,11.1,4.6
2017-04-24,24.4,16.3,0.0
2017-04-25,28.2,15.1,1.0
2017-04-26,22.3,16.7,0.0
2017-04-27,25.0,12.4,0.0
2017-04-28,24.5,9.7,0.0
2017-04-29,20.4,14.6,3.8
2017-04-30,23.7,17.1,0.0
2017-05-01,23.2,11.2,0.0
2017-05-02,18.6,13.6,1.3
2017-05-03,22.4,16.5,0.6
2017-05-04,20.6,13.5,1.1
2017-05-05,18.7,15.0,7.6
2017-05-06,24.2,12.7,0.4
2017-05-07,24.1,15.5,3.3
2017-05-08,26.8,12.7,0.0
2017-05-09,24.2,15.9,0.0
2017-05-10,22.1,11.9,3.0
2017-05-11,21.7,12.3,7.7
2017-05-12,18.1,11.8,6.1
2017-05-13,24.2,12.8,0.0
2017-05-14,23.1,12.2,0.0
2017-05-15,32.6,13.0,3.7
2017-05-16,21.6,10.0,0.0
2017-05-17,19.3,11.0,5.9
2017-05-18,27.2,13.4,0.0
2017-05-19,25.7,11.9,0.0
2017-05-20,26.1,11.3,2.9
2017-05-21,16.6,11.6,3.6
2017-05-22,19.9,14.3,7.7
2017-05-23,25.5,9.4,0.0
2017-05-24,17.0,15.4,0.0
2017-05-25,18.3,11.2,0.0
2017-05-26,23.1,11.8,0.0
2017-05-27,19.5,10.6,4.4
2017-05-28,24.7,10.6,0.0
2017-05-29,25.9,12.4,0.0
2017-05-30,13.9,9.8,0.0
2017-05-31,17.9,12.5,0.0
2017-06-01,22.4,11.9,0.0
2017-06-02,21.3,14.6,0.0
2017-06-03,28.0,10.7,0.0
2017-06-04,16.3,14.3,0.0
2017-06-05,24.9,11.7,0.0
2017-06-06,26.5,13.7,0.0
2017-06-07,21.2,13.9,0.0
2017-06-08,25.1,11.9,0.0
2017-06-09,21.0,16.2,1.4
2017-06-10,24.1,11.1,0.0
2017-06-11,19.8,11.0,0.0
2017-06-12,22.8,12.0,0.0
2017-06-13,17.6,13.8,3.3
2017-06-14,25.7,7.8,3.3
2017-06-15,20.2,12.9,0.0
2017-06-16,17.6,11.0,0.0
2017-06-17,23.4,8.8,0.0
2017-06-18,21.0,11.3,1.3
2017-06-19,17.2,13.8,0.0
2017-06-20,19.1,13.0,0.0
2017-06-21,16.8,12.1,0.0
2017-06-22,27.1,12.6,0.0
2017-06-23,13.5,7.8,0.0
2017-06-24,24.4,15.6,0.0
2017-06-25,24.4,13.4,0.0
2017-06-26,16.9,12.1,0.0
2017-06-27,21.8,13.5,0.0
2017-06-28,19.4,14.6,5.8
2017-06-29,24.9,13.6,2.4
2017-06-30,22.6,11.1,0.4
2017-07-01,25.2,14.6,0.0
2017-07-02,17.3,12.1,0.0
2017-07-03,21.3,12.5,0.0
2017-07-04,20.4,9.6,0.0
2017-07-05,17.0,14.1,0.0
2017-07-06,21.2,10.8,0.0
2017-07-07,23.2,10.9,0.0
2017-07-08,15.6,10.3,0.0
2017-07-09,22.7,10.0,0.5
2017-07-10,23.0,13.4,0.0
2017-07-11,20.8,12.7,0.0
2017-07-12,21.1,8.7,0.0
2017-07-13,17.5,11.0,0.0
2017-07-14,17.9,12.7,0.0
2017-07-15,16.4,13.9,3.0
2017-07-16,22.8,13.7,0.0
2017-07-17,23.4,9.2,0.0
2017-07-18,20.3,12.5,0.3
2017-07-19,20.7,11.3,0.0
2017-07-20,18.6,11.1,0.0
2017-07-21,20.1,13.6,0.0
2017-07-22,24.9,12.6,0.0
2017-07-23,17.6,9.2,0.0
2017-07-24,22.8,13.0,0.0
2017-07-25,26.5,11.0,0.0
2017-07-26,18.8,9.3,0.0
2017-07-27,20.0,13.8,0.0
2017-07-28,15.6,10.4,4.4
2017-07-29,21.8,8.7,0.0
2017-07-30,24.2,15.1,0.0
2017-07-31,20.7,9.0,0.0
2017-08-01,19.9,10.9,8.7
2017-08-02,20.5,9.2,0.0
2017-08-03,24.1,10.6,0.0
2017-08-04,18.9,11.4,0.0
2017-08-05,18.6,14.6,0.0
2017-08-06,21.0,10.4,0.0
2017-08-07,16.3,9.2,0.0
2017-08-08,19.6,9.4,4.9
2017-08-09,21.6,11.5,0.0
2017-08-10,24.9,11.1,0.0
2017-08-11,17.1,9.5,9.0
2017-08-12,21.8,10.5,3.7
2017-08-13,21.1,14.9,0.0
2017-08-14,19.1,16.5,0.0
2017-08-15,19.0,10.2,0.0
2017-08-16,24.4,11.8,0.0
2017-08-17,18.5,13.5,0.0
2017-08-18,16.8,14.4,1.5
2017-08-19,20.7,11.7,0.0
2017-08-20,18.0,12.4,0.0
2017-08-21,21.3,9.2,0.0
2017-08-22,20.6,14.3,0.0
2017-08-23,22.6,12.6,0.0
2017-08-24,23.1,12.0,5.7
2017-08-25,18.4,12.2,0.0
2017-08-26,20.2,12.0,3.7
2017-08-27,23.2,10.4,7.0
2017-08-28,22.9,8.9,0.0
2017-08-29,16.4,17.9,0.0
2017-08-30,17.1,13.3,0.4
2017-08-31,27.1,10.8,9.4
2017-09-01,21.0,12.9,10.7
2017-09-02,19.0,13.4,21.0
2017-09-03,15.1,11.1,3.7
2017-09-04,23.4,10.9,0.0
2017-09-05,23.5,11.6,0.0
2017-09-06,23.9,12.2,0.0
2017-09-07,22.1,11.3,1.1
2017-09-08,15.5,7.6,2.8
2017-09-09,20.3,13.4,0.0
2017-09-10,21.2,15.2,0.0
2017-09-11,20.1,14.0,0.0
2017-09-12,29.6,9.7,0.5
2017-09-13,21.8,9.5,0.0
2017-09-14,21.1,13.2,0.0
2017-09-15,21.7,12.9,15.2
2017-09-16,25.9,12.8,2.4
2017-09-17,20.9,13.5,3.2
2017-09-18,23.1,14.4,0.0
2017-09-19,26.7,14.0,0.0
2017-09-20,21.0,10.7,4.9
2017-09-21,18.3,12.2,0.0
2017-09-22,23.1,11.4,0.0
2017-09-23,23.6,13.5,0.0
2017-09-24,20.8,12.5,1.2
2017-09-25,26.8,12.0,0.4
2017-09-26,25.4,15.1,0.0
2017-09-27,20.2,12.9,0.0
2017-09-28,26.2,18.2,0.0
2017-09-29,23.2,16.2,0.0
2017-09-30,26.0,13.1,0.0
2017-10-01,22.5,13.4,0.0
2017-10-02,27.7,14.2,4.8
2017-10-03,24.3,10.6,0.0
2017-10-04,21.1,14.7,0.0
2017-10-05,24.8,16.0,0.2
2017-10-06,22.8,12.2,0.0
2017-10-07,25.2,16.9,0.0
2017-10-08,23.8,16.3,0.0
2017-10-09,25.7,15.9,0.0
2017-10-10,23.1,17.5,0.0
2017-10-11,23.1,14.6,0.0
2017-10-12,25.8,17.8,1.7
2017-10-13,20.8,17.4,0.0
2017-10-14,21.5,17.5,17.5
2017-10-15,26.2,16.1,0.0
2017-10-16,25.2,16.7,5.8
2017-10-17,25.8,15.8,0.0
2017-10-18,20.2,16.6,0.0
2017-10-19,24.7,15.7,0.0
2017-10-20,22.9,16.3,0.0
2017-10-21,23.9,17.5,0.0
2017-10-22,26.2,15.0,0.0
2017-10-23,25.0,13.3,2.5
2017-10-24,22.6,18.3,0.0
2017-10-25,38.0,17.9,0.0
2017-10-26,30.5,16.5,0.0
2017-10-27,30.2,22.4,0.0
2017-10-28,34.2,20.4,0.0
2017-10-29,27.3,15.1,0.0
2017-10-30,24.1,15.7,10.9
2017-10-31,31.3,17.4,0.0
2017-11-01,31.9,14.3,0.0
2017-11-02,21.8,15.2,0.0
2017-11-03,25.1,16.4,0.0
2017-11-04,26.6,17.7,21.4
2017-11-05,23.7,19.5,0.0
2017-11-06,28.1,11.0,0.8
2017-11-07,28.4,17.7,0.0
2017-11-08,30.1,13.5,0.0
2017-11-09,26.0,15.9,6.2
2017-11-10,33.9,17.5,0.0
2017-11-11,26.5,18.0,0.0
2017-11-12,27.8,16.1,11.6
2017-11-13,26.0,15.8,0.0
2017-11-14,23.0,18.0,0.0
2017-11-15,26.8,19.9,0.0
2017-11-16,27.6,18.6,1.0
2017-11-17,28.4,15.6,0.0
2017-11-18,26.7,15.7,0.0
2017-11-19,28.9,19.2,0.0
2017-11-20,23.3,21.5,0.0
2017-11-21,31.8,18.2,0.0
2017-11-22,31.5,18.0,2.8
2017-11-23,24.2,18.3,5.1
2017-11-24,23.9,19.7,5.0
2017-11-25,27.1,13.2,0.0
2017-11-26,25.1,16.2,0.0
2017-11-27,25.2,16.2,0.0
2017-11-28,25.6,19.5,1.9
2017-11-29,30.5,15.4,0.0
2017-11-30,29.3,16.6,0.0
2017-12-01,28.0,14.6,0.0
2017-12-02,27.3,15.3,0.2
2017-12-03,26.8,18.7,0.0
2017-12-04,25.4,20.3,0.0
2017-12-05,26.0,17.9,0.0
2017-12-06,24.0,20.9,0.2
2017-12-07,29.1,16.4,0.0
2017-12-08,25.0,16.7,10.3
2017-12-09,25.9,19.5,0.0
2017-12-10,26.5,18.8,0.0
2017-12-11,31.5,19.1,0.0
2017-12-12,28.3,19.0,0.0
2017-12-13,23.8,18.9,0.0
2017-12-14,29.0,19.3,0.0
2017-12-15,28.9,16.4,0.0
2017-12-16,32.0,19.4,0.0
2017-12-17,26.3,23.6,6.3
2017-12-18,27.7,18.1,0.0
2017-12-19,31.2,20.4,0.0
2017-12-20,26.6,20.6,0.0
2017-12-21,36.6,14.9,0.5
2017-12-22,27.7,19.3,0.0
2017-12-23,26.8,18.7,0.7
2017-12-24,27.2,18.2,0.0
2017-12-25,31.4,21.1,0.0
2017-12-26,35.1,17.4,0.0
2017-12-27,33.9,17.8,0.0
2017-12-28,31.8,20.1,0.0
2017-12-29,34.1,18.8,0.0
2017-12-30,30.4,16.9,0.0
2017-12-31,31.7,21.5,0.0
2018-01-01,30.0,17.7,0.0
2018-01-02,30.3,18.0,0.0
2018-01-03,28.4,14.4,0.0
2018-01-04,29.0,21.9,0.0
2018-01-05,32.7,18.9,0.0
2018-01-06,33.0,20.8,0.0
2018-01-07,32.8,16.3,0.0
2018-01-08,27.1,20.2,0.0
2018-01-09,29.5,22.6,1.6
2018-01-10,29.3,18.3,0.0
2018-01-11,33.4,16.4,1.9
2018-01-12,25.8,23.2,0.0
2018-01-13,29.7,19.0,0.0
2018-01-14,28.6,21.5,0.0
2018-01-15,35.4,20.2,0.0
2018-01-16,31.8,19.9,0.0
2018-01-17,30.2,21.5,4.1
2018-01-18,29.3,19.8,0.0
2018-01-19,30.6,18.8,0.0
2018-01-20,29.0,21.3,14.5
2018-01-21,29.9,16.9,0.0
2018-01-22,30.4,17.0,1.8
2018-01-23,28.1,21.5,0.0
2018-01-24,26.9,20.5,0.0
2018-01-25,32.2,16.4,4.9
2018-01-26,36.3,18.4,13.6
2018-01-27,29.1,22.2,1.6
2018-01-28,26.4,18.3,0.0
2018-01-29,31.9,15.9,0.0
2018-01-30,28.6,16.8,0.0
2018-01-31,25.0,21.8,0.0
2018-02-01,33.2,19.0,0.0
2018-02-02,30.5,20.3,0.0
2018-02-03,29.8,16.0,0.0
2018-02-04,37.7,17.2,0.0
2018-02-05,32.2,21.7,0.0
2018-02-06,24.7,16.3,0.0
2018-02-07,30.8,20.1,0.0
2018-02-08,34.2,16.6,0.0
2018-02-09,28.7,20.4,0.0
2018-02-10,27.0,21.1,0.4
2018-02-11,27.5,13.9,0.0
2018-02-12,27.2,18.3,0.0
2018-02-13,28.3,20.2,0.0
2018-02-14,32.0,18.5,0.0
2018-02-15,26.4,21.1,0.0
2018-02-16,29.0,17.1,0.0
2018-02-17,32.5,18.3,0.0
2018-02-18,32.1,20.0,0.0
2018-02-19,29.6,18.1,0.9
2018-02-20,28.3,16.9,0.0
2018-02-21,25.7,16.4,0.0
2018-02-22,29.1,19.1,0.0
2018-02-23,31.6,19.7,0.0
2018-02-24,27.2,16.6,0.0
2018-02-25,32.1,16.7,5.6
2018-02-26,24.8,20.7,0.0
2018-02-27,27.8,18.7,0.4
2018-02-28,30.4,17.7,0.0
2018-03-01,27.3,19.2,0.0
2018-03-02,29.7,15.5,0.0
2018-03-03,31.9,15.1,0.0
2018-03-04,33.5,17.3,0.0
2018-03-05,28.2,16.2,0.0
2018-03-06,28.8,16.5,0.0
2018-03-07,24.0,14.0,0.0
2018-03-08,26.5,17.3,0.0
2018-03-09,31.1,19.2,0.0
2018-03-10,28.5,14.9,0.0
2018-03-11,29.4,18.5,0.3
2018-03-12,23.8,14.6,0.0
2018-03-13,28.0,14.2,0.0
2018-03-14,29.1,13.8,0.0
2018-03-15,30.3,21.7,0.0
2018-03-16,35.0,20.5,0.0
2018-03-17,33.8,19.2,0.0
2018-03-18,35.1,21.0,0.0
2018-03-19,31.6,16.5,0.0
2018-03-20,25.5,14.4,0.4
2018-03-21,26.1,17.7,0.0
2018-03-22,29.0,12.5,0.0
2018-03-23,23.6,18.0,0.0
2018-03-24,27.3,19.5,0.0
2018-03-25,24.1,17.6,0.0
2018-03-26,21.9,20.1,0.0
2018-03-27,32.6,14.5,0.0
2018-03-28,27.7,15.1,0.0
2018-03-29,27.4,17.9,0.0
2018-03-30,33.0,13.3,0.0
2018-03-31,29.4,18.1,0.0
2018-04-01,26.2,16.3,0.0
2018-04-02,30.9,15.7,0.0
2018-04-03,26.2,10.8,0.0
2018-04-04,31.2,15.4,0.0
2018-04-05,25.3,15.4,0.0
2018-04-06,24.7,11.6,0.0
2018-04-07,16.8,14.4,0.0
2018-04-08,28.0,13.3,0.0
2018-04-09,28.1,14.0,0.0
2018-04-10,27.9,16.1,0.0
2018-04-11,24.5,13.8,0.0
2018-04-12,25.7,15.1,0.0
2018-04-13,24.9,17.5,0.0
2018-04-14,22.5,14.4,0.0
2018-04-15,21.5,13.8,0.0
2018-04-16,23.8,17.2,0.0
2018-04-17,21.5,17.9,0.0
2018-04-18,31.8,14.0,0.0
2018-04-19,22.7,16.5,0.0
2018-04-20,25.4,14.5,0.0
2018-04-21,26.2,17.3,0.0
2018-04-22,27.1,16.1,0.0
2018-04-23,25.0,16.5,0.0
2018-04-24,30.9,12.0,0.0
2018-04-25,32.0,16.6,0.0
2018-04-26,24.5,16.8,0.0
2018-04-27,23.4,16.0,0.0
2018-04-28,25.6,15.9,0.0
2018-04-29,25.5,13.0,0.0
2018-04-30,24.2,9.9,0.0
2018-05-01,22.9,16.1,0.0
2018-05-02,24.6,12.2,0.0
2018-05-03,23.0,13.6,0.0
2018-05-04,21.3,15.7,0.0
2018-05-05,14.8,11.0,0.0
2018-05-06,23.3,14.7,0.0
2018-05-07,21.5,10.3,4.9
2018-05-08,27.0,18.7,0.0
2018-05-09,26.4,16.9,0.0
2018-05-10,25.4,11.5,0.0
2018-05-11,24.1,16.9,0.0
2018-05-12,25.1,11.1,0.0
2018-05-13,20.9,9.2,0.0
2018-05-14,25.1,13.4,0.0
2018-05-15,25.5,14.5,0.0
2018-05-16,26.6,12.3,0.0
2018-05-17,31.2,14.7,0.0
2018-05-18,25.5,11.6,0.0
2018-05-19,30.7,15.4,0.0
2018-05-20,29.7,12.8,3.9
2018-05-21,31.7,16.8,0.0
2018-05-22,23.2,11.5,0.0
2018-05-23,21.2,15.8,17.9
2018-05-24,24.2,13.6,0.0
2018-05-25,21.6,8.7,0.0
2018-05-26,23.3,11.7,6.3
2018-05-27,20.2,13.3,0.0
2018-05-28,23.2,12.5,0.0
2018-05-29,19.5,10.4,0.0
2018-05-30,22.5,17.6,15.0
2018-05-31,23.2,7.0,2.1
2018-06-01,21.8,16.1,14.5
2018-06-02,24.3,13.2,0.0
2018-06-03,15.6,14.7,10.9
2018-06-04,16.5,9.8,3.9
2018-06-05,19.3,8.2,0.0
2018-06-06,23.0,7.9,0.0
2018-06-07,17.0,12.6,0.0
2018-06-08,21.2,13.8,15.1
2018-06-09,17.9,10.8,0.0
2018-06-10,19.5,8.4,0.0
2018-06-11,17.9,8.2,0.0
2018-06-12,26.3,13.1,2.4
2018-06-13,25.7,16.6,0.0
2018-06-14,28.9,13.9,0.0
2018-06-15,27.6,11.3,0.0
2018-06-16,17.4,10.6,0.0
2018-06-17,20.7,12.2,0.0
2018-06-18,23.9,12.4,0.0
2018-06-19,20.7,11.1,16.2
2018-06-20,20.2,8.4,0.0
2018-06-21,24.7,13.6,0.0
2018-06-22,20.7,11.9,0.0
2018-06-23,17.3,8.8,0.0
2018-06-24,20.2,11.3,0.0
2018-06-25,17.0,11.8,0.6
2018-06-26,19.2,9.6,0.0
2018-06-27,22.4,12.7,0.0
2018-06-28,19.2,9.4,0.0
2018-06-29,17.7,11.6,0.0
2018-06-30,20.4,12.7,1.5
2018-07-01,19.5,13.1,0.0
2018-07-02,17.9,12.5,0.0
2018-07-03,20.8,8.2,0.0
2018-07-04,21.8,8.3,0.0
2018-07-05,23.0,11.4,0.0
2018-07-06,18.0,9.0,0.0
2018-07-07,20.1,9.0,5.1
2018-07-08,18.8,12.2,0.0
2018-07-09,17.4,7.1,0.0
2018-07-10,22.5,9.0,0.0
2018-07-11,13.9,12.7,0.0
2018-07-12,20.1,12.0,0.0
2018-07-13,16.0,9.1,0.0
2018-07-14,18.2,10.8,0.0
2018-07-15,18.3,12.8,0.0
2018-07-16,21.4,10.5,0.0
2018-07-17,16.4,8.4,0.0
2018-07-18,19.2,14.0,0.0
2018-07-19,14.6,11.2,0.0
2018-07-20,16.4,13.2,0.0
2018-07-21,13.9,8.3,0.0
2018-07-22,15.8,10.3,0.0
2018-07-23,24.3,10.5,0.0
2018-07-24,15.1,9.4,0.0
2018-07-25,20.3,8.5,0.0
2018-07-26,22.8,8.9,0.6
2018-07-27,22.0,10.5,0.0
2018-07-28,21.5,15.2,0.0
2018-07-29,15.7,10.1,17.8
2018-07-30,23.6,9.9,0.0
2018-07-31,23.7,13.0,1.4
2018-08-01,19.4,10.8,0.0
2018-08-02,15.0,8.7,0.0
2018-08-03,15.0,11.5,0.0
2018-08-04,20.0,14.2,0.0
2018-08-05,20.9,9.4,0.0
2018-08-06,14.3,9.4,0.0
2018-08-07,18.5,9.8,0.0
2018-08-08,17.4,8.9,0.4
2018-08-09,20.4,13.4,0.0
2018-08-10,18.8,11.7,0.0
2018-08-11,17.6,13.8,0.7
2018-08-12,21.4,12.9,0.0
2018-08-13,15.5,11.9,0.0
2018-08-14,24.4,14.2,4.6
2018-08-15,20.9,12.6,7.5
2018-08-16,24.9,11.7,0.0
2018-08-17,21.5,15.0,6.7
2018-08-18,22.9,10.7,0.0
2018-08-19,22.2,10.2,0.0
2018-08-20,21.3,11.3,0.0
2018-08-21,24.5,9.5,0.0
2018-08-22,19.8,9.1,0.0
2018-08-23,22.3,11.6,0.0
2018-08-24,25.9,10.6,0.0
2018-08-25,22.4,11.0,0.0
2018-08-26,21.0,11.1,0.0
2018-08-27,22.7,10.9,0.0
2018-08-28,19.0,9.5,5.4
2018-08-29,21.8,11.2,0.0
2018-08-30,25.1,9.4,0.0
2018-08-31,24.7,14.5,0.0
2018-09-01,24.4,10.4,0.0
2018-09-02,21.2,14.3,0.0
2018-09-03,26.3,13.3,0.0
2018-09-04,22.0,14.9,0.0
2018-09-05,25.9,12.0,0.0
2018-09-06,19.7,8.3,0.0
2018-09-07,22.0,13.8,3.3
2018-09-08,20.1,10.6,0.0
2018-09-09,27.1,10.3,0.0
2018-09-10,20.3,9.5,0.0
2018-09-11,20.6,11.6,0.0
2018-09-12,25.7,10.2,3.9
2018-09-13,22.2,14.6,0.0
2018-09-14,21.4,11.0,0.0
2018-09-15,21.1,14.6,0.0
2018-09-16,23.3,17.1,0.0
2018-09-17,24.5,16.2,0.0
2018-09-18,28.6,15.9,0.0
2018-09-19,26.2,17.1,0.0
2018-09-20,33.8,15.9,0.0
2018-09-21,24.8,13.6,0.0
2018-09-22,19.6,13.1,0.0
2018-09-23,24.7,12.0,0.0
2018-09-24,27.0,13.9,0.0
2018-09-25,26.4,11.7,0.0
2018-09-26,23.6,15.0,0.0
2018-09-27,24.9,12.0,0.0
2018-09-28,22.0,14.4,0.0
2018-09-29,25.7,12.9,0.0
2018-09-30,22.5,14.1,0.0
2018-10-01,24.8,13.4,0.0
2018-10-02,27.5,15.4,2.6
2018-10-03,20.9,15.2,5.4
2018-10-04,24.4,12.5,0.0
2018-10-05,25.8,13.0,0.0
2018-10-06,23.5,16.7,0.0
2018-10-07,23.1,13.7,4.4
2018-10-08,31.1,13.7,0.0
2018-10-09,24.0,12.9,0.0
2018-10-10,23.7,12.8,0.0
2018-10-11,25.3,15.6,0.0
2018-10-12,25.8,14.3,0.0
2018-10-13,24.4,11.6,0.0
2018-10-14,25.3,13.8,0.0
2018-10-15,25.0,13.2,0.0
2018-10-16,25.6,15.4,0.0
2018-10-17,25.9,12.4,3.9
2018-10-18,26.4,18.2,3.2
2018-10-19,28.0,14.8,0.0
2018-10-20,28.0,13.9,0.0
2018-10-21,21.7,15.4,0.0
2018-10-22,28.5,15.2,0.0
2018-10-23,27.3,16.6,0.0
2018-10-24,28.1,14.5,0.0
2018-10-25,32.2,18.3,1.8
2018-10-26,26.4,14.9,0.0
2018-10-27,22.0,14.4,0.0
2018-10-28,25.5,17.6,0.0
2018-10-29,27.6,14.4,0.0
2018-10-30,30.5,20.6,0.0
2018-10-31,23.7,11.9,2.6
2018-11-01,28.1,15.4,11.0
2018-11-02,24.1,17.9,4.5
2018-11-03,30.5,16.2,0.0
2018-11-04,24.2,15.0,2.4
2018-11-05,25.8,19.0,0.0
2018-11-06,30.8,14.5,0.0
2018-11-07,28.0,13.7,0.0
2018-11-08,26.6,16.8,0.0
2018-11-09,27.7,16.6,0.0
2018-11-10,25.2,17.6,0.0
2018-11-11,22.7,14.4,0.0
2018-11-12,21.9,22.8,0.0
2018-11-13,26.6,14.4,1.3
2018-11-14,26.7,21.4,0.0
2018-11-15,30.4,17.4,6.0
2018-11-16,27.3,14.6,0.0
2018-11-17,30.2,15.4,0.0
2018-11-18,32.6,14.9,0.0
2018-11-19,25.2,17.5,0.0
2018-11-20,27.3,17.1,0.0
2018-11-21,30.5,14.9,10.6
2018-11-22,30.5,16.2,0.7
2018-11-23,29.6,17.9,0.0
2018-11-24,32.8,16.2,0.0
2018-11-25,26.6,18.7,0.0
2018-11-26,26.5,14.2,6.3
2018-11-27,32.6,18.6,0.0
2018-11-28,28.1,19.4,0.0
2018-11-29,31.1,17.3,8.0
2018-11-30,28.9,19.7,0.0
2018-12-01,25.7,17.9,0.0
2018-12-02,30.4,15.3,0.0
2018-12-03,35.1,19.7,0.0
2018-12-04,28.1,21.1,0.0
2018-12-05,29.8,21.3,0.0
2018-12-06,25.7,17.7,0.0
2018-12-07,27.9,15.8,6.7
2018-12-08,25.9,17.9,0.0
2018-12-09,34.3,19.7,0.0
2018-12-10,28.1,18.6,0.0
2018-12-11,23.1,21.6,0.0
2018-12-12,29.4,23.2,0.0
2018-12-13,32.7,17.6,0.0
2018-12-14,24.9,19.1,0.0
2018-12-15,32.0,16.6,0.0
2018-12-16,31.5,18.8,4.6
2018-12-17,33.0,17.9,0.0
2018-12-18,30.9,20.5,0.0
2018-12-19,28.1,17.5,0.0
2018-12-20,29.8,18.9,0.0
2018-12-21,29.4,16.3,0.0
2018-12-22,29.6,18.1,1.2
2018-12-23,24.0,16.0,3.1
2018-12-24,29.9,16.7,0.0
2018-12-25,26.6,20.4,0.0
2018-12-26,35.5,19.5,14.1
2018-12-27,23.2,20.0,0.0
2018-12-28,29.2,17.3,0.0
2018-12-29,24.0,17.0,0.0
2018-12-30,29.9,22.6,0.9
2018-12-31,26.6,19.0,0.0
2019-01-01,27.4,21.2,0.0
2019-01-02,30.2,23.8,0.0
2019-01-03,25.2,14.9,0.0
2019-01-04,27.3,19.4,0.0
2019-01-05,26.8,22.7,0.0
2019-01-06,30.0,17.3,0.0
2019-01-07,31.5,18.1,0.0
2019-01-08,28.6,18.4,0.0
2019-01-09,30.1,17.9,5.7
2019-01-10,27.7,24.3,0.0
